,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,utt_id,session,emotion,valence,arousal,dominance,start,end,mfcc_path
171,171,171,171,171,171,171,207,Ses01M_impro06_F027,Session1,neu,3.0,2.0,2.5,233.02,235.13,mfcc_regression/Ses01M_impro06_F027.npy
172,172,172,172,172,172,172,208,Ses01M_impro06_F028,Session1,neu,3.0,2.0,2.5,239.1062,242.6985,mfcc_regression/Ses01M_impro06_F028.npy
173,173,173,173,173,173,173,209,Ses01M_impro06_M000,Session1,sad,3.0,2.5,2.0,12.4633,16.51,mfcc_regression/Ses01M_impro06_M000.npy
174,174,174,174,174,174,174,210,Ses01M_impro06_M001,Session1,sad,3.0,2.0,3.0,19.1808,22.89,mfcc_regression/Ses01M_impro06_M001.npy
175,175,175,175,175,175,175,211,Ses01M_impro06_M002,Session1,sad,2.5,2.0,2.0,25.7888,30.0906,mfcc_regression/Ses01M_impro06_M002.npy
176,176,176,176,176,176,176,212,Ses01M_impro06_M003,Session1,sad,2.5,2.5,2.5,31.76,35.36,mfcc_regression/Ses01M_impro06_M003.npy
177,177,177,177,177,177,177,213,Ses01M_impro06_M004,Session1,sad,2.0,3.0,3.5,36.11,40.0,mfcc_regression/Ses01M_impro06_M004.npy
178,178,178,178,178,178,178,214,Ses01M_impro06_M005,Session1,sad,2.0,2.5,3.0,41.22,44.6825,mfcc_regression/Ses01M_impro06_M005.npy
179,179,179,179,179,179,179,215,Ses01M_impro06_M006,Session1,sad,1.5,2.5,3.5,46.41,61.99,mfcc_regression/Ses01M_impro06_M006.npy
180,180,180,180,180,180,180,216,Ses01M_impro06_M007,Session1,sad,2.0,2.0,2.5,63.63,67.63,mfcc_regression/Ses01M_impro06_M007.npy
181,181,181,181,181,181,181,217,Ses01M_impro06_M008,Session1,sad,2.0,2.0,3.0,71.79,76.0581,mfcc_regression/Ses01M_impro06_M008.npy
182,182,182,182,182,182,182,218,Ses01M_impro06_M009,Session1,sad,1.5,2.5,2.5,79.2956,82.6661,mfcc_regression/Ses01M_impro06_M009.npy
183,183,183,183,183,183,183,219,Ses01M_impro06_M010,Session1,sad,1.5,3.0,3.0,83.7526,87.234,mfcc_regression/Ses01M_impro06_M010.npy
184,184,184,184,184,184,184,220,Ses01M_impro06_M011,Session1,sad,2.0,2.5,3.0,89.295,95.89,mfcc_regression/Ses01M_impro06_M011.npy
185,185,185,185,185,185,185,221,Ses01M_impro06_M012,Session1,sad,3.0,2.0,2.5,96.5029,97.96,mfcc_regression/Ses01M_impro06_M012.npy
186,186,186,186,186,186,186,222,Ses01M_impro06_M013,Session1,sad,2.5,3.0,3.0,100.6075,105.74,mfcc_regression/Ses01M_impro06_M013.npy
187,187,187,187,187,187,187,223,Ses01M_impro06_M014,Session1,sad,2.5,3.0,3.5,105.84,109.16,mfcc_regression/Ses01M_impro06_M014.npy
188,188,188,188,188,188,188,224,Ses01M_impro06_M015,Session1,sad,2.5,3.0,3.0,109.59,114.61,mfcc_regression/Ses01M_impro06_M015.npy
189,189,189,189,189,189,189,225,Ses01M_impro06_M016,Session1,sad,2.5,2.5,3.0,115.9875,118.25,mfcc_regression/Ses01M_impro06_M016.npy
190,190,190,190,190,190,190,226,Ses01M_impro06_M017,Session1,sad,1.5,3.0,4.5,123.15,146.89,mfcc_regression/Ses01M_impro06_M017.npy
191,191,191,191,191,191,191,227,Ses01M_impro06_M018,Session1,sad,2.5,2.0,3.0,150.05,153.93,mfcc_regression/Ses01M_impro06_M018.npy
192,192,192,192,192,192,192,228,Ses01M_impro06_M019,Session1,sad,2.0,2.5,3.0,154.55,157.4,mfcc_regression/Ses01M_impro06_M019.npy
193,193,193,193,193,193,193,229,Ses01M_impro06_M020,Session1,sad,3.0,2.5,2.0,159.35,160.74,mfcc_regression/Ses01M_impro06_M020.npy
194,194,194,194,194,194,194,230,Ses01M_impro06_M021,Session1,sad,2.0,2.0,3.5,163.73,165.86,mfcc_regression/Ses01M_impro06_M021.npy
195,195,195,195,195,195,195,231,Ses01M_impro06_M022,Session1,sad,2.5,2.0,3.0,181.8077,184.86,mfcc_regression/Ses01M_impro06_M022.npy
196,196,196,196,196,196,196,232,Ses01M_impro06_M023,Session1,sad,2.5,2.0,3.5,186.5973,189.55,mfcc_regression/Ses01M_impro06_M023.npy
197,197,197,197,197,197,197,233,Ses01M_impro06_M024,Session1,sad,1.5,3.0,3.5,193.13,197.51,mfcc_regression/Ses01M_impro06_M024.npy
198,198,198,198,198,198,198,234,Ses01M_impro06_M025,Session1,sad,3.0,2.0,2.5,202.51,203.85,mfcc_regression/Ses01M_impro06_M025.npy
199,199,199,199,199,199,199,235,Ses01M_impro06_M026,Session1,sad,2.5,3.0,3.5,205.65,208.5721,mfcc_regression/Ses01M_impro06_M026.npy
200,200,200,200,200,200,200,236,Ses01M_impro06_M027,Session1,sad,2.5,2.0,2.5,210.21,212.22,mfcc_regression/Ses01M_impro06_M027.npy
201,201,201,201,201,201,201,237,Ses01M_impro06_M028,Session1,sad,3.5,2.5,4.0,217.5175,221.8768,mfcc_regression/Ses01M_impro06_M028.npy
202,202,202,202,202,202,202,238,Ses01M_impro06_M029,Session1,sad,2.0,2.5,3.0,225.32,227.51,mfcc_regression/Ses01M_impro06_M029.npy
203,203,203,203,203,203,203,239,Ses01M_impro06_M030,Session1,sad,1.5,3.0,4.5,227.54,234.26,mfcc_regression/Ses01M_impro06_M030.npy
204,204,204,204,204,204,204,240,Ses01M_impro04_F000,Session1,neu,2.5,2.5,3.5,9.0256,11.695,mfcc_regression/Ses01M_impro04_F000.npy
205,205,205,205,205,205,205,241,Ses01M_impro04_F002,Session1,neu,2.5,2.5,3.0,21.3952,23.2492,mfcc_regression/Ses01M_impro04_F002.npy
206,206,206,206,206,206,206,242,Ses01M_impro04_F003,Session1,neu,2.5,2.0,3.0,31.256,34.4725,mfcc_regression/Ses01M_impro04_F003.npy
207,207,207,207,207,207,207,243,Ses01M_impro04_F004,Session1,neu,2.5,2.5,2.5,47.75,50.5,mfcc_regression/Ses01M_impro04_F004.npy
208,208,208,208,208,208,208,244,Ses01M_impro04_F005,Session1,neu,3.0,2.0,2.5,63.33,66.63,mfcc_regression/Ses01M_impro04_F005.npy
209,209,209,209,209,209,209,245,Ses01M_impro04_F006,Session1,neu,2.5,2.0,3.0,67.45,74.04,mfcc_regression/Ses01M_impro04_F006.npy
210,210,210,210,210,210,210,246,Ses01M_impro04_F007,Session1,neu,3.0,3.0,2.5,74.21,77.53,mfcc_regression/Ses01M_impro04_F007.npy
211,211,211,211,211,211,211,247,Ses01M_impro04_F008,Session1,neu,3.0,3.5,3.0,84.99,87.2706,mfcc_regression/Ses01M_impro04_F008.npy
212,212,212,212,212,212,212,248,Ses01M_impro04_F009,Session1,neu,2.5,2.5,3.5,87.29,91.63,mfcc_regression/Ses01M_impro04_F009.npy
213,213,213,213,213,213,213,249,Ses01M_impro04_F010,Session1,neu,2.5,3.0,3.5,95.19,103.235,mfcc_regression/Ses01M_impro04_F010.npy
214,214,214,214,214,214,214,250,Ses01M_impro04_F011,Session1,neu,2.5,3.5,3.5,104.73,116.885,mfcc_regression/Ses01M_impro04_F011.npy
215,215,215,215,215,215,215,251,Ses01M_impro04_F012,Session1,neu,2.5,3.0,3.5,118.0,119.79,mfcc_regression/Ses01M_impro04_F012.npy
216,216,216,216,216,216,216,252,Ses01M_impro04_F013,Session1,neu,2.5,3.0,2.5,120.22,125.24,mfcc_regression/Ses01M_impro04_F013.npy
217,217,217,217,217,217,217,253,Ses01M_impro04_F014,Session1,neu,3.0,2.5,3.5,128.79,131.74,mfcc_regression/Ses01M_impro04_F014.npy
218,218,218,218,218,218,218,254,Ses01M_impro04_F015,Session1,neu,3.0,2.5,2.5,135.94,138.22,mfcc_regression/Ses01M_impro04_F015.npy
219,219,219,219,219,219,219,255,Ses01M_impro04_F016,Session1,neu,2.5,2.5,2.5,138.5,139.99,mfcc_regression/Ses01M_impro04_F016.npy
220,220,220,220,220,220,220,256,Ses01M_impro04_F017,Session1,neu,3.0,3.0,2.5,141.06,145.04,mfcc_regression/Ses01M_impro04_F017.npy
221,221,221,221,221,221,221,257,Ses01M_impro04_F018,Session1,neu,2.5,3.5,3.5,145.21,153.05,mfcc_regression/Ses01M_impro04_F018.npy
222,222,222,222,222,222,222,258,Ses01M_impro04_F019,Session1,neu,2.5,3.0,4.0,153.75,157.795,mfcc_regression/Ses01M_impro04_F019.npy
223,223,223,223,223,223,223,259,Ses01M_impro04_F020,Session1,neu,2.5,3.0,3.5,157.97,160.35,mfcc_regression/Ses01M_impro04_F020.npy
224,224,224,224,224,224,224,260,Ses01M_impro04_F021,Session1,neu,3.5,2.5,3.0,162.17,164.99,mfcc_regression/Ses01M_impro04_F021.npy
225,225,225,225,225,225,225,261,Ses01M_impro04_F022,Session1,neu,3.0,3.0,3.5,166.29,172.94,mfcc_regression/Ses01M_impro04_F022.npy
226,226,226,226,226,226,226,262,Ses01M_impro04_F023,Session1,neu,4.0,3.5,3.0,178.1672,181.0057,mfcc_regression/Ses01M_impro04_F023.npy
227,227,227,227,227,227,227,264,Ses01M_impro04_F025,Session1,neu,3.0,3.5,3.0,186.3825,189.6225,mfcc_regression/Ses01M_impro04_F025.npy
228,228,228,228,228,228,228,276,Ses01M_impro04_M014,Session1,ang,2.5,2.5,2.5,119.31,120.59,mfcc_regression/Ses01M_impro04_M014.npy
229,229,229,229,229,229,229,280,Ses01M_impro04_M018,Session1,ang,1.5,5.0,4.5,139.46,147.2,mfcc_regression/Ses01M_impro04_M018.npy
230,230,230,230,230,230,230,283,Ses01M_impro04_M023,Session1,ang,2.0,4.5,5.0,172.34,178.643,mfcc_regression/Ses01M_impro04_M023.npy
231,231,231,231,231,231,231,285,Ses01M_impro04_M025,Session1,neu,4.5,4.5,1.0,189.3,190.8275,mfcc_regression/Ses01M_impro04_M025.npy
232,232,232,232,232,232,232,286,Ses01M_impro05_F000,Session1,neu,3.0,3.0,3.0,2.2687,4.32,mfcc_regression/Ses01M_impro05_F000.npy
233,233,233,233,233,233,233,287,Ses01M_impro05_F001,Session1,neu,3.0,2.5,3.5,7.23,9.88,mfcc_regression/Ses01M_impro05_F001.npy
234,234,234,234,234,234,234,288,Ses01M_impro05_F002,Session1,neu,3.0,2.5,3.5,10.1725,13.7,mfcc_regression/Ses01M_impro05_F002.npy
235,235,235,235,235,235,235,289,Ses01M_impro05_F003,Session1,neu,3.0,3.5,2.5,15.125,16.415,mfcc_regression/Ses01M_impro05_F003.npy
236,236,236,236,236,236,236,290,Ses01M_impro05_F004,Session1,neu,3.0,3.0,3.5,17.97,22.03,mfcc_regression/Ses01M_impro05_F004.npy
237,237,237,237,237,237,237,291,Ses01M_impro05_F005,Session1,neu,2.5,2.5,3.0,22.2,25.06,mfcc_regression/Ses01M_impro05_F005.npy
238,238,238,238,238,238,238,292,Ses01M_impro05_F006,Session1,neu,2.5,2.5,3.0,25.1125,27.86,mfcc_regression/Ses01M_impro05_F006.npy
239,239,239,239,239,239,239,293,Ses01M_impro05_F007,Session1,neu,2.5,2.0,3.0,30.5125,33.31,mfcc_regression/Ses01M_impro05_F007.npy
240,240,240,240,240,240,240,295,Ses01M_impro05_F011,Session1,neu,3.5,3.0,3.5,45.67,49.92,mfcc_regression/Ses01M_impro05_F011.npy
241,241,241,241,241,241,241,296,Ses01M_impro05_F012,Session1,neu,3.0,3.5,3.5,49.92,52.31,mfcc_regression/Ses01M_impro05_F012.npy
242,242,242,242,242,242,242,297,Ses01M_impro05_F013,Session1,neu,3.0,2.5,3.5,53.7075,56.24,mfcc_regression/Ses01M_impro05_F013.npy
243,243,243,243,243,243,243,298,Ses01M_impro05_F014,Session1,neu,3.0,2.5,3.0,58.5,60.23,mfcc_regression/Ses01M_impro05_F014.npy
244,244,244,244,244,244,244,299,Ses01M_impro05_F015,Session1,neu,2.5,3.5,4.0,61.48,67.48,mfcc_regression/Ses01M_impro05_F015.npy
245,245,245,245,245,245,245,300,Ses01M_impro05_F016,Session1,neu,2.5,3.0,4.0,67.51,73.25,mfcc_regression/Ses01M_impro05_F016.npy
246,246,246,246,246,246,246,301,Ses01M_impro05_F017,Session1,neu,2.5,3.0,3.0,91.41,100.24,mfcc_regression/Ses01M_impro05_F017.npy
247,247,247,247,247,247,247,302,Ses01M_impro05_F018,Session1,neu,3.0,3.0,3.5,100.24,102.86,mfcc_regression/Ses01M_impro05_F018.npy
248,248,248,248,248,248,248,303,Ses01M_impro05_F019,Session1,neu,2.0,4.0,4.0,102.92,106.17,mfcc_regression/Ses01M_impro05_F019.npy
249,249,249,249,249,249,249,304,Ses01M_impro05_F020,Session1,neu,3.5,3.5,4.0,107.93,114.19,mfcc_regression/Ses01M_impro05_F020.npy
250,250,250,250,250,250,250,305,Ses01M_impro05_F021,Session1,neu,3.0,2.5,3.0,114.19,115.47,mfcc_regression/Ses01M_impro05_F021.npy
251,251,251,251,251,251,251,306,Ses01M_impro05_F022,Session1,neu,3.0,2.5,3.0,117.22,118.7,mfcc_regression/Ses01M_impro05_F022.npy
252,252,252,252,252,252,252,307,Ses01M_impro05_F023,Session1,neu,3.0,2.5,3.0,119.6225,121.23,mfcc_regression/Ses01M_impro05_F023.npy
253,253,253,253,253,253,253,308,Ses01M_impro05_F024,Session1,neu,3.0,3.0,3.5,125.2,127.13,mfcc_regression/Ses01M_impro05_F024.npy
254,254,254,254,254,254,254,309,Ses01M_impro05_F025,Session1,neu,3.0,3.0,3.0,129.24,133.83,mfcc_regression/Ses01M_impro05_F025.npy
255,255,255,255,255,255,255,310,Ses01M_impro05_F026,Session1,neu,3.0,2.0,3.0,133.83,136.87,mfcc_regression/Ses01M_impro05_F026.npy
256,256,256,256,256,256,256,311,Ses01M_impro05_F027,Session1,neu,3.0,2.5,2.5,142.65,144.12,mfcc_regression/Ses01M_impro05_F027.npy
257,257,257,257,257,257,257,312,Ses01M_impro05_F028,Session1,neu,2.5,2.0,3.0,148.72,150.76,mfcc_regression/Ses01M_impro05_F028.npy
258,258,258,258,258,258,258,313,Ses01M_impro05_F029,Session1,neu,2.5,2.5,2.5,155.57,157.29,mfcc_regression/Ses01M_impro05_F029.npy
259,259,259,259,259,259,259,314,Ses01M_impro05_F030,Session1,neu,2.5,2.5,3.5,158.87,160.93,mfcc_regression/Ses01M_impro05_F030.npy
260,260,260,260,260,260,260,315,Ses01M_impro05_F031,Session1,neu,2.5,3.0,2.5,161.34,162.59,mfcc_regression/Ses01M_impro05_F031.npy
261,261,261,261,261,261,261,316,Ses01M_impro05_F032,Session1,neu,2.0,2.5,3.5,163.69,166.1,mfcc_regression/Ses01M_impro05_F032.npy
262,262,262,262,262,262,262,317,Ses01M_impro05_F033,Session1,neu,3.0,2.5,3.0,166.37,167.6,mfcc_regression/Ses01M_impro05_F033.npy
263,263,263,263,263,263,263,318,Ses01M_impro05_F034,Session1,neu,2.0,3.5,3.5,173.09,178.46,mfcc_regression/Ses01M_impro05_F034.npy
264,264,264,264,264,264,264,323,Ses01M_impro05_M004,Session1,ang,1.5,4.0,4.5,26.1923,31.08,mfcc_regression/Ses01M_impro05_M004.npy
265,265,265,265,265,265,265,324,Ses01M_impro05_M005,Session1,ang,1.0,4.5,5.0,31.78,34.83,mfcc_regression/Ses01M_impro05_M005.npy
266,266,266,266,266,266,266,325,Ses01M_impro05_M006,Session1,ang,1.0,4.5,5.0,34.85,37.67,mfcc_regression/Ses01M_impro05_M006.npy
267,267,267,267,267,267,267,326,Ses01M_impro05_M007,Session1,ang,1.0,4.5,4.5,37.715,41.47,mfcc_regression/Ses01M_impro05_M007.npy
268,268,268,268,268,268,268,327,Ses01M_impro05_M008,Session1,ang,1.0,4.0,5.0,42.835,46.02,mfcc_regression/Ses01M_impro05_M008.npy
269,269,269,269,269,269,269,330,Ses01M_impro05_M015,Session1,neu,2.5,2.0,3.0,105.39,107.46,mfcc_regression/Ses01M_impro05_M015.npy
270,270,270,270,270,270,270,332,Ses01M_impro05_M020,Session1,ang,2.0,3.0,3.5,134.9988,137.5,mfcc_regression/Ses01M_impro05_M020.npy
271,271,271,271,271,271,271,333,Ses01M_impro05_M021,Session1,ang,1.5,4.0,4.5,137.5,143.35,mfcc_regression/Ses01M_impro05_M021.npy
272,272,272,272,272,272,272,334,Ses01M_impro05_M022,Session1,ang,1.5,4.0,4.5,143.52,149.35,mfcc_regression/Ses01M_impro05_M022.npy
273,273,273,273,273,273,273,335,Ses01M_impro05_M023,Session1,ang,1.0,3.5,5.0,149.88,156.39,mfcc_regression/Ses01M_impro05_M023.npy
274,274,274,274,274,274,274,336,Ses01M_impro05_M024,Session1,ang,1.5,4.0,4.5,156.46,159.96,mfcc_regression/Ses01M_impro05_M024.npy
275,275,275,275,275,275,275,337,Ses01M_impro05_M025,Session1,ang,2.0,4.5,4.0,160.02,167.01,mfcc_regression/Ses01M_impro05_M025.npy
276,276,276,276,276,276,276,338,Ses01M_impro05_M026,Session1,ang,1.5,5.0,4.5,167.01,173.73,mfcc_regression/Ses01M_impro05_M026.npy
277,277,277,277,277,277,277,339,Ses01M_impro05_M027,Session1,ang,1.5,4.0,4.0,175.2775,181.46,mfcc_regression/Ses01M_impro05_M027.npy
278,278,278,278,278,278,278,340,Ses01M_impro05_M028,Session1,ang,1.5,4.5,4.5,181.495,186.82,mfcc_regression/Ses01M_impro05_M028.npy
279,279,279,279,279,279,279,342,Ses01M_impro05_M031,Session1,ang,1.0,5.0,4.5,201.2825,203.71,mfcc_regression/Ses01M_impro05_M031.npy
280,280,280,280,280,280,280,343,Ses01F_script01_3_F000,Session1,neu,4.0,1.6667,2.3333,4.8285,8.9243,mfcc_regression/Ses01F_script01_3_F000.npy
281,281,281,281,281,281,281,344,Ses01F_script01_3_F001,Session1,neu,4.3333,2.0,2.3333,12.3484,17.0473,mfcc_regression/Ses01F_script01_3_F001.npy
282,282,282,282,282,282,282,345,Ses01F_script01_3_F002,Session1,neu,3.3333,2.0,2.3333,17.1566,26.1173,mfcc_regression/Ses01F_script01_3_F002.npy
283,283,283,283,283,283,283,346,Ses01F_script01_3_F003,Session1,neu,3.0,1.3333,2.3333,28.31,36.1344,mfcc_regression/Ses01F_script01_3_F003.npy
284,284,284,284,284,284,284,347,Ses01F_script01_3_F004,Session1,neu,3.3333,2.6667,2.6667,38.32,41.6,mfcc_regression/Ses01F_script01_3_F004.npy
285,285,285,285,285,285,285,348,Ses01F_script01_3_F005,Session1,neu,3.3333,2.0,1.6667,42.82,47.33,mfcc_regression/Ses01F_script01_3_F005.npy
286,286,286,286,286,286,286,349,Ses01F_script01_3_F006,Session1,neu,3.0,2.3333,2.3333,49.1,53.9831,mfcc_regression/Ses01F_script01_3_F006.npy
287,287,287,287,287,287,287,350,Ses01F_script01_3_F007,Session1,neu,2.6667,1.3333,2.3333,63.01,65.8944,mfcc_regression/Ses01F_script01_3_F007.npy
288,288,288,288,288,288,288,351,Ses01F_script01_3_F008,Session1,neu,3.6667,2.6667,3.0,69.64,75.91,mfcc_regression/Ses01F_script01_3_F008.npy
289,289,289,289,289,289,289,352,Ses01F_script01_3_F009,Session1,neu,4.0,3.0,2.0,87.61,94.67,mfcc_regression/Ses01F_script01_3_F009.npy
290,290,290,290,290,290,290,353,Ses01F_script01_3_F010,Session1,hap,4.6667,3.6667,2.3333,97.02,98.4227,mfcc_regression/Ses01F_script01_3_F010.npy
291,291,291,291,291,291,291,354,Ses01F_script01_3_F011,Session1,hap,4.6667,4.0,2.6667,98.9525,101.725,mfcc_regression/Ses01F_script01_3_F011.npy
292,292,292,292,292,292,292,355,Ses01F_script01_3_F012,Session1,hap,5.0,4.3333,2.3333,108.9225,114.07,mfcc_regression/Ses01F_script01_3_F012.npy
293,293,293,293,293,293,293,356,Ses01F_script01_3_F013,Session1,hap,4.3333,3.3333,2.3333,117.0,118.8,mfcc_regression/Ses01F_script01_3_F013.npy
294,294,294,294,294,294,294,357,Ses01F_script01_3_F014,Session1,neu,3.0,2.6667,3.0,137.289,142.2065,mfcc_regression/Ses01F_script01_3_F014.npy
295,295,295,295,295,295,295,358,Ses01F_script01_3_F015,Session1,neu,3.0,2.0,2.3333,146.98,150.5845,mfcc_regression/Ses01F_script01_3_F015.npy
296,296,296,296,296,296,296,359,Ses01F_script01_3_F016,Session1,neu,2.6667,1.6667,1.6667,153.3875,156.3762,mfcc_regression/Ses01F_script01_3_F016.npy
297,297,297,297,297,297,297,360,Ses01F_script01_3_F017,Session1,hap,4.3333,3.0,2.6667,159.06,161.23,mfcc_regression/Ses01F_script01_3_F017.npy
298,298,298,298,298,298,298,361,Ses01F_script01_3_F019,Session1,hap,4.3333,4.0,3.3333,169.69,172.46,mfcc_regression/Ses01F_script01_3_F019.npy
299,299,299,299,299,299,299,362,Ses01F_script01_3_F020,Session1,hap,4.3333,3.6667,3.6667,186.209,193.68,mfcc_regression/Ses01F_script01_3_F020.npy
300,300,300,300,300,300,300,363,Ses01F_script01_3_F021,Session1,hap,4.0,2.3333,3.0,196.14,198.895,mfcc_regression/Ses01F_script01_3_F021.npy
301,301,301,301,301,301,301,364,Ses01F_script01_3_F022,Session1,neu,3.3333,1.6667,3.0,200.92,206.29,mfcc_regression/Ses01F_script01_3_F022.npy
302,302,302,302,302,302,302,365,Ses01F_script01_3_F028,Session1,neu,2.6667,2.3333,1.6667,259.13,261.66,mfcc_regression/Ses01F_script01_3_F028.npy
303,303,303,303,303,303,303,366,Ses01F_script01_3_F029,Session1,neu,2.3333,2.0,2.0,266.31,268.5425,mfcc_regression/Ses01F_script01_3_F029.npy
304,304,304,304,304,304,304,367,Ses01F_script01_3_F030,Session1,sad,1.6667,2.3333,1.3333,270.66,273.26,mfcc_regression/Ses01F_script01_3_F030.npy
305,305,305,305,305,305,305,368,Ses01F_script01_3_F031,Session1,neu,2.0,1.0,1.3333,344.18,345.74,mfcc_regression/Ses01F_script01_3_F031.npy
306,306,306,306,306,306,306,369,Ses01F_script01_3_F035,Session1,hap,4.0,2.0,2.3333,459.57,463.06,mfcc_regression/Ses01F_script01_3_F035.npy
307,307,307,307,307,307,307,370,Ses01F_script01_3_M000,Session1,neu,4.0,1.6667,2.0,8.59,13.17,mfcc_regression/Ses01F_script01_3_M000.npy
308,308,308,308,308,308,308,371,Ses01F_script01_3_M001,Session1,neu,3.0,2.0,2.3333,26.0445,28.8493,mfcc_regression/Ses01F_script01_3_M001.npy
309,309,309,309,309,309,309,372,Ses01F_script01_3_M003,Session1,neu,4.0,2.6667,1.6667,41.0,43.32,mfcc_regression/Ses01F_script01_3_M003.npy
310,310,310,310,310,310,310,373,Ses01F_script01_3_M004,Session1,neu,3.0,3.0,2.6667,47.21,49.51,mfcc_regression/Ses01F_script01_3_M004.npy
311,311,311,311,311,311,311,374,Ses01F_script01_3_M005,Session1,neu,4.0,2.6667,2.3333,54.62,63.9,mfcc_regression/Ses01F_script01_3_M005.npy
312,312,312,312,312,312,312,375,Ses01F_script01_3_M008,Session1,hap,4.6667,3.6667,2.6667,98.07,105.58,mfcc_regression/Ses01F_script01_3_M008.npy
313,313,313,313,313,313,313,376,Ses01F_script01_3_M009,Session1,hap,4.6667,4.0,2.3333,106.5092,114.9575,mfcc_regression/Ses01F_script01_3_M009.npy
314,314,314,314,314,314,314,377,Ses01F_script01_3_M010,Session1,hap,4.3333,4.0,2.6667,115.2878,126.545,mfcc_regression/Ses01F_script01_3_M010.npy
315,315,315,315,315,315,315,379,Ses01F_script01_3_M015,Session1,hap,4.0,4.0,3.3333,160.7,163.66,mfcc_regression/Ses01F_script01_3_M015.npy
316,316,316,316,316,316,316,380,Ses01F_script01_3_M016,Session1,hap,4.0,3.3333,2.3333,171.72,173.6,mfcc_regression/Ses01F_script01_3_M016.npy
317,317,317,317,317,317,317,381,Ses01F_script01_3_M017,Session1,hap,4.0,3.0,3.3333,173.67,175.7325,mfcc_regression/Ses01F_script01_3_M017.npy
318,318,318,318,318,318,318,382,Ses01F_script01_3_M019,Session1,hap,4.3333,3.3333,3.6667,191.1025,196.74,mfcc_regression/Ses01F_script01_3_M019.npy
319,319,319,319,319,319,319,383,Ses01F_script01_3_M020,Session1,hap,4.0,3.6667,2.3333,199.1,201.4,mfcc_regression/Ses01F_script01_3_M020.npy
320,320,320,320,320,320,320,384,Ses01F_script01_3_M021,Session1,sad,2.6667,2.6667,2.6667,216.48,220.04,mfcc_regression/Ses01F_script01_3_M021.npy
321,321,321,321,321,321,321,385,Ses01F_script01_3_M022,Session1,sad,3.0,2.0,2.0,222.68,225.5,mfcc_regression/Ses01F_script01_3_M022.npy
322,322,322,322,322,322,322,386,Ses01F_script01_3_M023,Session1,sad,2.3333,3.0,2.3333,232.7248,240.3,mfcc_regression/Ses01F_script01_3_M023.npy
323,323,323,323,323,323,323,387,Ses01F_script01_3_M024,Session1,sad,2.3333,3.0,2.3333,243.83,247.52,mfcc_regression/Ses01F_script01_3_M024.npy
324,324,324,324,324,324,324,388,Ses01F_script01_3_M025,Session1,sad,2.6667,3.0,2.3333,251.5,259.73,mfcc_regression/Ses01F_script01_3_M025.npy
325,325,325,325,325,325,325,389,Ses01F_script01_3_M026,Session1,sad,2.0,1.6667,2.3333,261.75,264.9617,mfcc_regression/Ses01F_script01_3_M026.npy
326,326,326,326,326,326,326,390,Ses01F_script01_3_M027,Session1,sad,2.3333,1.6667,2.6667,268.56,270.7875,mfcc_regression/Ses01F_script01_3_M027.npy
327,327,327,327,327,327,327,391,Ses01F_script01_3_M028,Session1,sad,1.6667,3.3333,3.6667,272.44,283.5024,mfcc_regression/Ses01F_script01_3_M028.npy
328,328,328,328,328,328,328,392,Ses01F_script01_3_M029,Session1,sad,2.3333,2.3333,2.6667,283.73,304.58,mfcc_regression/Ses01F_script01_3_M029.npy
329,329,329,329,329,329,329,393,Ses01F_script01_3_M030,Session1,sad,2.0,2.3333,3.6667,304.7751,319.99,mfcc_regression/Ses01F_script01_3_M030.npy
330,330,330,330,330,330,330,394,Ses01F_script01_3_M032,Session1,sad,2.0,3.0,3.3333,345.9,359.22,mfcc_regression/Ses01F_script01_3_M032.npy
331,331,331,331,331,331,331,395,Ses01F_script01_3_M033,Session1,sad,1.6667,3.3333,3.3333,360.2517,378.35,mfcc_regression/Ses01F_script01_3_M033.npy
332,332,332,332,332,332,332,396,Ses01F_script01_3_M036,Session1,sad,2.0,2.6667,2.3333,401.91,412.59,mfcc_regression/Ses01F_script01_3_M036.npy
333,333,333,333,333,333,333,397,Ses01F_script01_3_M037,Session1,neu,2.3333,2.3333,2.3333,419.4437,422.5035,mfcc_regression/Ses01F_script01_3_M037.npy
334,334,334,334,334,334,334,401,Ses01F_script03_1_F005,Session1,hap,4.0,4.0,2.5,41.17,47.64,mfcc_regression/Ses01F_script03_1_F005.npy
335,335,335,335,335,335,335,402,Ses01F_script03_1_F006,Session1,hap,4.0,3.0,2.5,51.2835,53.8175,mfcc_regression/Ses01F_script03_1_F006.npy
336,336,336,336,336,336,336,403,Ses01F_script03_1_F007,Session1,hap,4.0,3.0,2.5,54.61,56.8,mfcc_regression/Ses01F_script03_1_F007.npy
337,337,337,337,337,337,337,404,Ses01F_script03_1_F010,Session1,hap,3.5,3.5,2.5,74.65,77.18,mfcc_regression/Ses01F_script03_1_F010.npy
338,338,338,338,338,338,338,405,Ses01F_script03_1_F011,Session1,hap,4.0,3.5,2.5,84.47,88.26,mfcc_regression/Ses01F_script03_1_F011.npy
339,339,339,339,339,339,339,406,Ses01F_script03_1_F012,Session1,hap,3.5,2.0,2.0,92.14,93.66,mfcc_regression/Ses01F_script03_1_F012.npy
